mcrTags,count
"[annotations,apache,api,binding,build,build-system,json,maven,metadata,plugin,tools]",1
"[apache,bundle,cassandra,client,database,io,logging,metrics,migration,prometheus,security,webservice]",1
"[apache,api,client,javax,jsp,redis,server,servlet,specs,standard,tomcat,webserver]",1
"[ant,apache,api,bundle,client,container,framework,http,javaee,javax,launcher,logging,monitoring,osgi,runtime,server,servlet,specs,standard,webservice,websocket]",1
"[analyzer,apache,api,index,javax,json,lucene,runtime,servlet,specs,standard]",1
"[apache,data,database,grpc,io,mime,mongodb,protocol,rpc,scheduling,serialization,spring,starter,stub,thrift]",1
"[cryptography,dependency-injection,eclipse,github,google,http,jetty,server,webserver]",1
"[analysis,annotations,apache,defect,github,io,logging,metadata,mime,native,validation]",1
"[api,appserver,config,data,database,datasource,github,io,javax,jboss,jdbc,json,logging,migration,native,persistence,plugin,reflection,server,shell,slf4j,specs,spring,standard,starter,swagger,transaction]",1
"[apache,coordination,distributed,framework,github,jvm,language,library,scala,validation]",1
"[cli,engine,junit,parser,testing]",1
"[apache,coordination,distributed,framework,github,logging,zookeeper]",1
"[javax,mail,specs,standard]",1
"[apache,api,build,build-system,eclipse,json,maven,provider,repository,swing,ui]",1
"[admin,analytics,annotations,ant,apache,api,binary,binding,bridge,broker,business,client,codehaus,commons,compiler,csv,dashboard,deployment,eclipse,editor,engine,event,extension,framework,frontend,ftp,groovy,http,identity,integration,javax,jaxrs,jms,json,jvm,language,logging,management,message,metadata,mime,network,osgi,parser,policy,process,processor,protocol,queue,registry,resource,rest,ruby,rules,runtime,scheduling,schema,security,serialization,service,servlet,specs,ssh,standard,streaming,stub,tabular,thrift,ui,upload,webservice,xml,xpath]",1
"[apache,api,bootstrap,client,codehaus,database,github,groovy,hadoop,hbase,io,jdbc,jvm,language,logging,native,sql,swagger,ui]",1
"[apache,broker,rest]",1
"[annotations,graphql,io,spring,webservice]",1
"[analysis,annotations,code,codegen,communication,compiler,database,defect,dependency-injection,distributed,extension,framework,generator,github,google,io,jmx,logging,metadata,mock,mustache,network,redis,remoting,rpc,serialization]",1
"[apache,api,github,javax,servlet,specs,standard,tools]",1
"[annotations,api,connector,dependency-injection,google,language,metadata]",1
"[api,io,jboss,junit,jvm,language,library,logging,mock,mocking,module,scala,testing]",1
"[api,binding,build,build-system,client,cloud,eclipse,json,maven,plugin,xml]",1
"[jdbc,sql,sqlite,swing,ui,validation]",1
"[client,message,messaging,queue,spring,starter]",1
"[apache,api,client,commons,csv,dependency-injection,description,google,json,metadata,service,tabular,webservice]",1
"[agent,apache,api,bridge,builder,client,codec,command,commons,compiler,coordination,csv,data,database,distributed,driver,eclipse,engine,execution,expression,external,generator,github,grpc,hibernate,http,io,jpa,json,junit,language,logging,management,native,netty,network,parser,persistence,plugin,postgresql,process,protocol,query,reflection,rpc,schema,server,slf4j,snmp,socket,spring,starter,stub,support,tabular,testing,transaction,transport,unix,validation,zookeeper]",1
"[analyzer,api,bridge,parser,plugin,sonar,testing,xml]",1
"[apache,api,bootstrap,github,hibernate,io,json,junit,mail,mock,mocking,module,persistence,security,spring,starter,swagger,testing,ui,validation,web]",1
"[shell,spring,starter]",1
"[annotations,api,editor,ide,interface,junit,library,metadata,module,netbeans,platform,testing,ui]",1
"[client,dependency-injection,eclipse,google,logging,plugin]",1
"[apache,api,commons,compiler,coordination,csv,dependency-injection,distributed,framework,google,junit,jvm,language,library,mock,mocking,module,rule-engine,scala,shell,spring,tabular,testing]",1
"[admin,client,spring,starter]",1
"[apache,api,cache,client,commons,controller,csv,dependency-injection,google,javax,jsp,junit,metrics,mock,mocking,module,prometheus,server,servlet,specs,standard,tabular,testing,tomcat,webserver,xml]",1
"[client,cloud,eclipse,google,http,io,jetty,json,logging,mocking,reactive,server,spring,testing,webserver]",1
"[apache,api,bootstrap,code,codegen,commons,generator,github,io,persistence,swagger,ui]",1
"[apache,cloud,cluster,config,spring,testing]",1
"[amqp,analyzer,apache,builder,client,commons,coordination,csv,data,database,distributed,driver,elastic,elasticsearch,embedded,framework,graph,hadoop,hbase,hibernate,index,jms,json,jvm,language,lucene,mapping,neo4j,orm,persistence,protocol,query,queue,rabbitmq,redis,relational,ruby,search,serialization,spring,tabular,testing,thrift,xml,xpath]",1
"[github,persistence,starter]",1
"[admin,annotations,ant,apache,api,binding,bundle,client,cluster,codehaus,command-line,compiler,config,connector,console,container,deployment,description,driver,eclipse,ejb,embedded,framework,generator,hibernate,http,javaee,javax,jboss,jdbc,jms,jpa,jsf,json,launcher,logging,mail,metadata,mocking,mvc,naming,native,osgi,parser,persistence,platform,plugin,processor,queue,reflection,resource,runtime,security,server,service,servlet,shell,specs,sql,standard,streaming,testing,validation,web,webservice,xml]",1
"[apache,api,coordination,distributed,grpc,io,javax,jboss,mapping,netty,network,orm,persistence,protocol,relational,rpc,servlet,socket,specs,spring,standard,stub,support,testing,tracing,transport,zookeeper]",1
"[api,codehaus,streaming,xml]",2
"[aop,apache,aspect,bytecode,client,crawler,data,html,instrumentation,jms,jpa,logging,mapping,message,mime,orm,parser,persistence,queue,relational,spring,starter,support,testing,transaction,xml]",1
"[codehaus,jaxrs,mock,mocking,netty,network,rest,server,socket,testing]",1
"[amazon,appserver,aws,build,build-system,cloud,codehaus,dsl,interface,maven,resource,rest,sdk,server,shell,spring,starter,ui]",1
"[bytecode,database,dependency-injection,embedded,excel,google,hsql,http,integration,json,logging,mapping,matching,orm,persistence,proxy,relational,spreadsheet,spring,sql,support,testing,xml]",1
"[bytecode,codehaus,groovy,jvm,language,logging]",1
"[apache,broker,bytecode,queue,spring,starter]",1
"[assets,forms,gwt,junit,mock,mocking,module,testing,text,web,web-framework]",1
"[data,database,grpc,io,jpa,logging,mongodb,persistence,protocol,rpc,spring,starter,stub]",1
"[github,native]",3
"[api,binding,json]",1
[tools],3
"[jdbc,logging,sql]",1
"[cloud,connector,service,spring]",1
"[annotations,apache,api,application,bridge,build,build-system,embedded,io,javax,logging,maven,mbeans,metadata,plugin,servlet,slf4j,specs,spring,standard,system,testing,tools,web,webapp]",1
"[apache,api,data,database,dependency-injection,io,javaee,javax,jdbc,jpa,junit,logging,migration,persistence,platform,postgresql,servlet,specs,spring,sql,standard,testing]",1
"[annotations,apache,api,build,build-system,engine,jdbc,junit,maven,metadata,mock,mocking,netty,network,platform,plugin,server,socket,sql,sqlite,testing,tools]",1
"[amazon,analysis,analyzer,annotations,apache,api,aws,benchmark,bridge,client,cloud,cluster,command-line,connector,coordination,database,defect,distributed,driver,embedded,framework,geometry,geospatial,github,google,hbase,http,index,interface,io,jaxrs,jdbc,json,kafka,logging,lucene,managment,measurement,metadata,migration,mongodb,native,parser,protocol,rest,schema,sdk,selenium,serialization,server,slf4j,sql,streaming,testing,thrift,units,zookeeper]",1
"[annotations,apache,api,appserver,build,build-system,code,codegen,coordination,distributed,excel,framework,generator,io,junit,logging,maven,metadata,mock,mocking,module,persistence,plugin,server,spreadsheet,spring,starter,support,swagger,testing,tools,transaction,upload,zookeeper]",1
"[apache,authentication,client,io,json,oauth]",1
"[apache,api,assets,bootstrap,client,commons,csv,database,driver,extension,github,http,javaee,javax,jdbc,jms,json,junit,migration,native,postgresql,queue,sdk,selenium,specs,standard,tabular,testing,web,webservice]",1
"[assets,bootstrap,experimental,native,spring,web]",1
"[analysis,annotations,apache,api,client,cloud,connector,defect,google,hazelcast,hibernate,io,javax,jdbc,kafka,logging,metadata,persistence,registry,schema,server,servlet,shell,specs,spring,sql,standard,streaming,support,transaction,web,webservice]",1
"[swing,ui]",2
"[cloud,github,hazelcast,spring]",1
"[apache,commons,csv,eclipse,tabular]",1
"[annotations,apache,api,build,build-system,codehaus,container,dependency-injection,i18n,ibm,maven,metadata,model,plugin,render,reporting,tools,xml,xpath]",1
"[build,build-system,dependency-injection,google,logging,maven,plugin]",1
"[api,database,ibm,javax,jdbc,mapping,migration,orm,persistence,relational,servlet,specs,spring,sql,sqlite,standard,testing]",1
"[api,client,cloud,hibernate,jpa,kubernetes,mocking,persistence,platform,shell,spring,starter,testing]",1
"[client,http,io,jdbc,spring,sql,starter,transaction]",1
"[apache,assets,bootstrap,build,build-system,github,junit,maven,provider,runner,testing,web]",1
"[apache,computing,distributed,hadoop]",2
"[hibernate,persistence,spring,validation]",1
"[cli,compression,parser]",1
"[actor,akka,annotations,apache,api,bridge,build,build-system,chart,client,cloud,codehaus,communication,concurrency,dependency-injection,distributed,driver,google,gwt,io,javax,jaxrs,jdbc,jms,json,jsp,junit,jvm,language,library,logging,maven,message,metadata,metrics,mock,mocking,module,netty,network,persistence,plugin,queue,reactive,remote,remoting,rest,scala,security,server,servlet,slf4j,socket,specs,spring,sql,sqlite,standard,support,testing,tomcat,tools,typesafe,visualization,web-framework,webserver,webservice]",1
"[json,spring,support,testing]",1
"[api,swing,ui]",1
"[analyzer,apache,benchmark,commons,csv,dependency-injection,google,graph,hibernate,html,index,io,junit,lucene,parser,performance,persistence,security,tabular,testing,validation]",1
"[api,google]",1
"[api,cloud,google,grpc,messaging,protocol,rpc]",1
"[apache,api,avro,database,hadoop,hbase,junit,jvm,language,library,mock,mocking,module,nosql,protocol,scala,serialization,testing,upload]",1
"[admin,amazon,apache,api,authentication,avro,aws,broker,build,build-system,cassandra,client,concurrency,coordination,data,database,distributed,driver,eclipse,elastic,elasticsearch,framework,generator,grpc,hadoop,http,influxdb,io,javax,jdbc,jetty,json,kotlin,language,logging,maven,message,metrics,model,mongodb,mysql,native,netty,network,postgresql,producer,prometheus,protocol,provider,proxy,rpc,runner,runtime,search,serialization,server,servlet,socket,solr,specs,sql,sqlite,standard,stats,stub,testing,transaction,twitter,webserver,webservice,websocket,zookeeper]",1
"[annotations,apache,build,build-system,code,codegen,generator,logging,maven,metadata,persistence,plugin,tools]",1
"[agent,apache,api,beans,bytecode,frontend,hibernate,io,javax,jaxrs,jetty,jpa,jsf,module,persistence,plugin,rest,server,servlet,specs,spring,standard,testing,web,webserver,webservice,wicket]",1
"[client,http,jetty,server,social,streaming,twitter,webserver]",1
"[github,graphics,html,opengl,parser,render]",1
"[eclipse,example,io,jetty,logging,native,netty,network,proxy,reactive,server,socket,streaming,transport,upload,webserver]",1
"[annotations,apache,api,binding,build,build-system,cloud,codec,container,engine,extension,http,io,json,junit,maven,metadata,netty,network,persistence,platform,plugin,resource,security,server,servlet,socket,testing,tools,web]",1
"[bytecode,database,embedded,hsql,sql]",1
"[annotations,ant,apache,api,appserver,build,build-system,cache,codehaus,command-line,commons,compression,config,csv,data,driver,eclipse,example,github,graphql,groovy,hibernate,io,javax,jetty,jpa,json,junit,jvm,language,maven,metadata,mvc,pdf,persistence,plugin,provider,proxy,reflection,report,rest,schema,selenium,server,specs,spring,standard,starter,tabular,testing,tools,validation,webserver]",1
"[annotations,apache,api,azure,build,build-system,builder,client,container,driver,example,frontend,generator,github,graph,http,ibm,io,jaxrs,logging,mapping,maven,metadata,model,plugin,query,rest,runtime,search,servlet,streaming,swagger,tools,validation]",1
"[api,code,codegen,generator,io,persistence,swagger,xml]",1
"[admin,api,assets,client,extension,io,jquery,server,spring,starter,swagger,web]",1
"[apache,bundle,cms,interface,security,tools]",1
"[apache,api,dao,esb,example,http,jetty,json,logging,microservices,osgi,server,service,specs,webserver,webservice]",1
[codehaus],2
"[appserver,cache,grpc,io,persistence,protocol,rpc,server,spring,starter,stub]",1
"[apache,commons,csv,jdbc,schema,sql,tabular]",1
"[cache,spring,starter]",1
"[junit,mock,mocking,module,swt,testing,ui]",1
"[annotations,apache,api,build,build-system,client,container,coordination,distributed,expression,generator,github,jms,jvm,language,library,logging,mapping,maven,message,metadata,netty,network,orm,persistence,plugin,queue,relational,scala,service,soa,socket,spring,tools,transaction,twitter,zookeeper]",1
"[apache,coordination,distributed,framework]",2
"[data,jpa,persistence,spring,testing,xml,xpath]",1
"[api,broker,client,code,codegen,database,eclipse,generator,github,io,javax,jdbc,logging,migration,plugin,server,servlet,specs,standard]",1
"[apache,api,build,build-system,bytecode,codehaus,dependency-injection,driver,javax,jetty,jmx,jsp,junit,jvm,language,logging,maven,model,ruby,selenium,server,servlet,specs,standard,testing,tools,view,webserver,xml]",1
"[classpath,compiler,database,driver,github,io,json,logging,mongodb,mustache,native,sdk,server,web]",1
"[api,cache,data,hibernate,jpa,junit,persistence,spring,testing]",1
"[apache,computing,database,distributed,graph,hadoop,nosql]",1
"[apache,io,kafka,registry,schema,streaming,testing]",1
[spring],1
"[extension,geo,graphics,jvm,language,math,opengl]",1
"[bundle,client,codehaus,groovy,webservice]",1
"[apache,api,container,dependency-injection,expression,frontend,google,hibernate,http,io,javax,jaxrs,jdbc,json,language,logging,matching,netty,network,persistence,rest,servlet,socket,specs,spring,sql,standard,testing,transaction,validation,web,webservice]",1
"[bridge,io,spring]",1
"[apache,api,github,io,security,swagger,upload]",2
"[apache,avro,jetty,logging,protocol,search,serialization,server,solr,twitter,webserver]",1
"[annotations,api,expression,javaee,javax,jetty,junit,language,mock,mocking,module,server,servlet,specs,standard,testing,webserver]",1
"[authentication,client,google,oauth,servlet]",1
"[apache,api,junit,mime,mock,mocking,module,testing]",1
"[annotations,api,bytecode,database,embedded,hibernate,hsql,javax,jsf,metadata,persistence,servlet,specs,sql,standard,validation]",1
"[api,javax,persistence,platform,specs,standard]",1
"[apache,authentication,bytecode,cache,client,compiler,frontend,generator,hibernate,jaxrs,jms,logging,mapping,message,oauth,orm,parser,persistence,pooling,queue,relational,rest,rule-engine,search,service,solr,spring,support,testing,transaction,upload,webservice,xml]",1
"[apache,io,logging,prometheus]",1
"[apache,bytecode,cache,client,github,http,json,kotlin,module,redis,schema,spring,support,upload]",1
"[bytecode,dependency-injection,google]",1
"[amazon,aws,cli,parser,sdk]",1
"[dependency-injection,google,http,junit,logging,mock,mocking,module,testing]",1
"[github,spring,starter]",2
"[api,client,github,http,io]",1
"[annotations,api,binding,client,json,junit,metadata,mock,mocking,module,persistence,servlet,testing]",1
"[aop,apache,aspect,bytecode,coordination,distributed,spring,starter,zookeeper]",1
"[apache,api,bytecode,cache,client,codehaus,command-line,commons,config,coordination,dependency-injection,directory,discovery,distributed,eclipse,encryption,example,framework,gateway,groovy,hadoop,html,http,i18n,identity,io,javax,jboss,jetty,json,jvm,language,launcher,ldap,logging,management,manager,mapreduce,metadata,metrics,native,parallel,parser,performance,provider,query,regexp,registry,rest,security,server,service,servlet,shell,specs,standard,streaming,swagger,testing,token,ui,webserver,websocket,xml,zookeeper]",1
"[analysis,annotations,api,cache,cardinality,data,defect,extension,hyperloglog,javax,logging,metadata,mock,plugin,servlet,specs,standard,structure,testing,testng,tools]",1
"[analysis,annotations,apache,api,avro,build,build-system,bytecode,cli,codehaus,collections,defect,diff,google,junit,maven,metadata,mock,mocking,model,module,parser,patch,plugin,protocol,provider,reporting,schema,serialization,structures,testing,tools]",1
"[android,testing]",2
"[apache,api,bom,dependency-injection,google,io,javax,logging,matching,reactive,servlet,specs,spring,standard,streaming,support,testing]",1
"[apache,json,webservice]",1
"[apache,api,client,collections,commons,coordination,csv,distributed,eclipse,framework,javax,json,jvm,language,library,provider,scala,servlet,specs,spring,standard,tabular,testing,upload,webservice,zookeeper]",1
"[annotations,builder,engine,io,junit,kubernetes,spring,starter,testing]",1
"[annotations,apache,api,build,build-system,hibernate,javaee,javax,jdbc,maven,metadata,persistence,plugin,reflection,specs,sql,standard,tools,xml,xpath]",1
"[client,http,plugin]",1
"[apache,api,benchmark,codehaus,dependency-injection,driver,encryption,google,graph,groovy,junit,jvm,language,library,logging,metrics,mock,mocking,module,monitoring,performance,scala,streaming,testing,xml]",1
"[apache,bytecode,coordination,distributed,framework,upload,zookeeper]",1
"[apache,api,cardinality,client,cluster,data,graph,hadoop,hyperloglog,junit,jvm,language,library,managment,mapreduce,mock,mocking,module,parallel,scala,server,structure,testing,tools,yarn]",1
"[annotations,apache,api,assets,bootstrap,build,build-system,cache,client,command,database,dependency-injection,execution,external,framework,google,hibernate,io,javax,jdbc,json,junit,logging,maven,metadata,metrics,migration,mime,mock,mocking,module,monitoring,persistence,plugin,pooling,process,servlet,specs,standard,testing,tools,upload,web]",1
"[compiler,generator,parser]",1
"[apache,commons,io,security,spring,starter,web]",1
"[annotations,apache,api,build,build-system,bundle,github,gradle,groovy,gwt,http,io,javax,jetty,metadata,osgi,plugin,server,servlet,specs,standard,upload,web-framework,webserver]",1
[forms],1
"[apache,assets,client,http,web]",1
"[analyzer,apache,api,cli,html,index,lucene,parser,protocol,serialization,thrift]",1
"[analyzer,apache,api,github,index,javax,lucene,sdk,search,servlet,specs,standard]",1
"[analyzer,apache,data,index,jdbc,lucene,mock,mocking,netty,network,server,socket,sql,testing]",1
"[amazon,analysis,analyzer,annotations,apache,api,aws,cli,cloud,collections,commons,compiler,computing,concurrency,config,database,defect,directory,eclipse,engine,factory,generator,google,graph,import,index,io,javax,junit,jvm,lambda,language,library,logging,lucene,macro,metadata,metrics,native,neo4j,nosql,parser,random,runtime,scala,schema,sdk,security,server,specs,standard,testing,tools]",1
"[admin,api,client,coordination,distributed,github,http,io,spring,starter,swagger]",1
"[apache,bundle,client,distribution,extension,http,io,metrics,native,protocol,serialization,server,web]",1
"[annotations,api,editor,graph,ide,interface,library,metadata,model,module,native,netbeans,ui]",1
"[data,database,engine,extension,jdbc,jpa,junit,mapping,migration,orm,persistence,platform,relational,spring,starter,testing]",1
"[api,geo,integration,javax,matching,servlet,specs,spring,standard,streaming,testing,upload,xml]",1
"[io,json,server,web]",1
"[annotations,apache,api,binary,broker,build,build-system,camel,client,codehaus,container,coordination,description,distributed,docker,engine,ftp,generator,github,groovy,io,jdbc,jms,jmx,json,junit,jvm,kafka,kubernetes,language,maven,message,messaging,metadata,model,native,network,plugin,queue,service,servlet,spring,sql,ssh,streaming,support,testing,tools,transaction,validation,vertx,webservice,websocket,xml,zookeeper]",1
"[ant,apache,bootstrap,compiler,config,container,cryptography,ejb,generator,http,ide,io,jpa,junit,launcher,matching,mocking,netbeans,osgi,parser,persistence,testing,transaction,upload,web]",1
"[bytecode,spring,testing]",2
"[client,elastic,elasticsearch,search,testing,transport]",1
"[hibernate,json,persistence,validation]",1
"[admin,apache,api,beans,bundle,bytecode,codehaus,commons,config,container,dependency-injection,expression,javax,junit,language,mock,osgi,persistence,plugin,portlet,request,servlet,specs,spring,standard,streaming,support,template,testing,upload,validation,web-framework,xml]",1
"[api,cache,io,javax,logging,security,server,servlet,specs,standard,web]",1
"[engine,io,junit,testing]",1
"[accumulo,apache,api,client,coordination,distributed,framework,hadoop,hibernate,jboss,junit,logging,mock,mocking,module,persistence,protocol,reflection,serialization,shell,testing,thrift,validation,zookeeper]",1
"[api,eclipse,http,javax,jetty,junit,server,servlet,specs,standard,testing,webdriver,webserver,webservice]",1
"[api,eclipse,rdf]",1
"[i18n,ibm,logging]",2
"[data,jpa,persistence,spring,testing,upload]",1
"[api,io,javax,json,metrics,reactive,servlet,specs,standard,swagger,validation]",1
"[apache,io,logging,mime,prometheus]",1
"[analysis,annotations,apache,client,database,defect,hadoop,hbase,metadata]",1
"[api,logging,servlet]",1
"[api,bytecode,javax,servlet,specs,standard]",1
"[apache,directory,io,kafka,protocol,serialization,storage,streaming,thrift]",1
"[api,appserver,github,javax,json,scheduling,schema,server,servlet,specs,spring,standard,starter,testing,validation]",1
"[automation,browser,codehaus,junit,testing]",1
"[api,logging,parser,wiki,wikipedia]",1
"[annotations,apache,build,build-system,cli,collections,command-line,commons,csv,database,eclipse,google,hibernate,hsql,jdbc,logging,maven,metadata,parser,persistence,plugin,sql,tabular,testing,tools]",1
"[bridge,dependency-injection,google,json]",1
"[api,data,github,hibernate,jpa,logging,persistence,spring,testing]",1
"[analyzer,apache,index,jvm,language,library,logging,lucene,scala,spatial]",1
"[apache,clojure,collections,computing,distributed,hadoop,structures]",1
[ant],1
"[android,api,javax,logging,portlet,servlet,specs,standard]",1
"[html,parser]",1
"[interface,io,jdbc,sql,testing]",1
"[apache,build,build-system,client,cluster,coordination,database,distributed,framework,hadoop,hbase,json,jvm,language,library,logging,maven,mocking,plugin,redis,registry,scala,schema,storage,testing,webservice]",1
"[client,engine,github,http,junit,kafka,logging,streaming,testing]",1
"[apache,coordination,distributed,framework,logging,spring,support,testing]",1
"[apache,broker,client,connection,engine,http,io,jms,junit,kafka,logging,message,protocol,queue,reporter,serialization,streaming,testing,thrift,tracing,url]",1
"[client,elastic,elasticsearch,math,search,transport]",1
"[apache,api,bridge,dependency-injection,google,javax,json,logging,specs,standard,webservice]",2
"[api,authentication,client,javax,jaxrs,junit,oauth,provider,rest,security,server,specs,standard,testing,webservice]",1
"[cache,client,io,native,reactive]",1
"[css,styles]",1
[logging],48
"[api,javax,jdbc,logging,provider,servlet,specs,sql,standard,validation]",1
"[analysis,annotations,defect,io,logging,metadata,metrics,native,netty,network,socket,transport,vertx]",1
"[apache,logging,protocol,serialization,thrift]",1
"[bitcoin,currency]",1
"[apache,api,binding,codehaus,commons,database,ejb,embedded,hsql,javaee,javax,jpa,persistence,proxy,specs,sql,standard,xml]",1
"[bitcoin,client,currency]",1
"[annotations,apache,api,client,cloud,gateway,hadoop,http,integration,javax,jvm,language,library,metadata,mime,plugin,protocol,scala,server,servlet,specs,spring,standard,starter,support,transaction,xml]",1
"[logging,native]",2
"[amazon,analyzer,apache,api,aws,bytecode,cache,cloud,codehaus,commons,csv,data,database,geo,google,gwt,hsql,index,jaxrs,jetty,jsp,jvm,language,library,logging,lucene,mapping,math,memcached,metadata,metrics,model,monitoring,orm,persistence,plugin,realtime,relational,rest,scala,sdk,search,server,spring,support,tabular,testing,transaction,ui,validation,web-framework,webserver,xml]",1
"[annotations,api,console,github,graphics,linux,metadata,pdf,platform,unix]",1
"[amazon,analysis,annotations,apache,api,aws,base64,binding,build,build-system,client,cloud,codehaus,computing,dao,data,defect,doc,encoding,google,hibernate,javax,jboss,jms,jpa,json,jvm,language,library,mapping,maven,message,metadata,model,orm,persistence,plugin,queue,relational,request,scala,scheduling,sdk,search,servlet,signing,spark,specs,spring,ssl,standard,support,swagger,testing,tools,transaction,xml]",1
"[amazon,aop,api,aspect,aws,client,cloud,computing,container,data,docker,github,io,javax,json,junit,mock,mocking,module,native,netty,network,plugin,report,sdk,socket,specs,spring,standard,starter,swagger,testing,transport,xml]",1
"[amqp,apache,api,client,concurrency,connector,coordination,database,distributed,hadoop,hbase,io,jdbc,junit,logging,mapping,mock,mocking,module,orm,persistence,prometheus,queue,rabbitmq,relational,server,spring,sql,testing,zookeeper]",1
"[amazon,api,aws,classpath,client,codehaus,database,dependency-injection,dynamodb,encryption,framework,github,google,hibernate,io,javax,jetty,json,logging,mail,metrics,persistence,provider,s3,server,servlet,specs,spring,standard,starter,streaming,testing,validation,webserver,webservice,xml]",1
"[bytecode,mapping,orm,persistence,relational,spring,support,upload]",1
"[apache,api,classpath,commons,database,driver,github,io,javax,jsp,mongodb,reactive,scanning,server,servlet,specs,standard,streaming,tomcat,web,webserver]",1
"[codehaus,groovy,jvm,language]",6
"[database,jdbc,mapping,migration,orm,persistence,relational,spring,testing]",1
"[apache,broker,coordination,distributed,logging,native,queue,zookeeper]",1
"[logging,socket,spring,starter]",1
"[apache,api,cloud,cluster,connector,google,hadoop,io,managment,metrics,monitoring,protocol,serialization,testing,thrift,yarn]",1
"[api,codehaus,json,junit,mock,mocking,module,testing]",1
"[api,io,naming,swagger,xml]",1
"[api,azure,client,codehaus,eclipse,groovy,http,io,jdbc,jetty,json,junit,library,mock,mocking,module,proxy,reactive,server,sql,streaming,testing,toolkit,tools,webserver,xml]",1
"[amqp,apache,broker,classpath,collections,database,driver,embedded,geo,github,graph,groovy,imap,io,jms,json,jvm,language,library,logging,mail,math,message,metrics,neo4j,queue,rabbitmq,scala,servlet,structures,transport]",1
"[api,hibernate,junit,mock,mocking,module,persistence,pooling,testing]",1
"[api,database,embedded,example,hsql,javax,persistence,specs,sql,standard]",1
"[engine,junit,testing]",7
"[analysis,annotations,defect,docker,google,jenkins,metadata,plugin,support,workflow]",1
"[jenkins,plugin]",1
"[github,io,logging]",1
"[ant,apache,junit,swing,testing,ui]",1
"[apache,build,client,coordination,database,directory,distributed,framework,hadoop,hbase,mapreduce,mock,mocking,netty,network,parallel,protocol,serialization,server,social,socket,streaming,support,testing,thrift,twitter,zookeeper]",1
"[apache,api,client,commons,csv,engine,http,javax,junit,plugin,servlet,sonar,specs,standard,tabular,testing]",1
"[api,encryption,javax,specs,standard]",1
"[apache,spring,starter,webservice]",1
"[api,engine,junit,persistence,servlet,spring,testing,transaction]",1
"[api,application,gwt,javax,resource,servlet,sparql,specs,standard,testing,web,web-framework,webapp]",1
"[apache,client,coordination,database,distributed,framework,hadoop,hbase,jvm,language,library,redis,scala,spring,testing,zookeeper]",1
"[api,jaxrs,jboss,rest]",1
"[api,servlet]",1
"[apache,client,engine,hadoop,junit,mapreduce,parallel,testing]",1
"[apache,client,hadoop,jvm,language,library,logging,mapreduce,parallel,scala]",1
"[io,reactive,streaming]",1
"[annotations,apache,api,build,build-system,codehaus,github,groovy,javaee,javax,maven,metadata,plugin,reporting,specs,standard,tools]",1
"[analysis,annotations,apache,api,archetype,build,build-system,business,client,codehaus,config,coordination,defect,dependency-injection,deployment,distributed,eclipse,frontend,generator,google,hibernate,http,instrumentation,io,javax,jaxrs,jetty,junit,logging,maven,metadata,mock,mocking,model,module,netty,network,persistence,prometheus,reactive,reflection,reporter,rest,routing,runtime,scaffolding,server,service,servlet,socket,specs,spring,standard,starter,streaming,swagger,testing,tracing,validation,webserver,webservice,xml,zookeeper]",1
"[apache,appserver,broker,client,config,engine,http,io,jms,json,junit,message,queue,server,spring,starter,testing,tracing]",1
"[analysis,annotations,defect,google,metadata]",3
"[api,google,service]",1
"[analysis,annotations,defect,jvm,language,library,metadata,scala]",1
"[apache,api,application,broker,bundle,cache,camel,client,cms,codehaus,config,container,coordination,cryptography,distributed,eclipse,esb,example,frontend,groovy,hibernate,http,import,interface,io,javax,jaxrs,jetty,jms,jmx,jpa,json,junit,jvm,language,logging,management,mapping,message,orm,osgi,persistence,provider,queue,relational,rest,security,server,service,servlet,soap,specs,spring,standard,storage,support,testing,tomcat,transaction,transport,ui,validation,web,webapp,webserver,webservice,xml,yaml,zookeeper]",1
"[apache,commons,csv,logging,tabular]",1
"[apache,codehaus,computing,database,distributed,hadoop,hbase,jaxrs,nosql,rest]",1
"[github,gwt,ui]",1
"[engine,experimental,junit,spring,testing]",1
"[generator,logging,math,random,security]",1
"[io,native,netty,network,socket,transport]",2
"[apache,client,http,jdbc,security,spring,sql,sqlite,starter]",1
"[analysis,analyzer,annotations,apache,build,build-system,cache,client,codehaus,data,defect,dependency-injection,framework,google,index,jaxrs,jpa,json,kotlin,logging,lucene,maven,metadata,mock,mocking,module,netty,network,persistence,plugin,provider,rest,server,service,socket,spring,starter,testing,tools,upload,validation,xml,yaml]",1
"[apache,api,authentication,client,cloud,config,consul,coordination,data,distributed,etcd,framework,github,grpc,http,interface,io,json,junit,mock,mocking,module,monitor,oauth,plugin,prometheus,protocol,request,rpc,runtime,security,spring,starter,stub,swagger,sync,testing,web,websocket,zookeeper]",1
"[database,jdbc,mail,migration,spring,starter]",1
"[amazon,analysis,annotations,apache,api,aws,beans,container,defect,expression,google,hibernate,javax,json,junit,language,metadata,mime,persistence,plugin,serverless,servlet,specs,spring,standard,testing,upload,validation,web-framework,webservice]",1
"[apache,bytecode,cache,commons,github,io,persistence,security,upload]",1
